Ticket,Fecha,CodTienda,CodCliente
"S3-13-005-2519066","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519071","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519073","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519076","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519084","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519086","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519087","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519101","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519102","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519104","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519105","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519107","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519110","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519111","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519113","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519114","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519116","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519118","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519119","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519122","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519123","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519124","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519126","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519128","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519132","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519133","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519137","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519138","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519139","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519141","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519144","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519148","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519150","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519152","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519154","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519155","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519162","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519163","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519165","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519173","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519174","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519175","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519176","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519178","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519179","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519180","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519181","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519182","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519187","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519188","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519189","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519190","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519193","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519199","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519205","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519206","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519208","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519210","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519214","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519216","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519218","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519219","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519220","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519223","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519225","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519227","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519232","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519233","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519235","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519239","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519240","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519241","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519248","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519249","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519255","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519261","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519262","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519265","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519268","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519274","03/14/13 00:00:00","005","CONTADO"
"S3-13-005-2519275","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519277","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519278","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519282","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519291","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519294","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519296","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519301","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519302","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519305","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519306","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519309","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519313","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519318","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519323","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519325","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519326","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519327","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519329","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519336","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519342","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519344","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519346","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519347","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519350","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519353","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519354","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519355","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519356","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519361","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519378","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519380","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519384","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519386","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519391","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519392","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519393","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519394","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519396","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519397","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519399","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519407","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519409","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519410","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519414","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519415","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519417","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519425","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519428","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519429","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519430","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519431","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519446","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519451","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519452","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519453","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519455","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519457","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519458","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519464","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519465","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519466","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519470","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519471","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519475","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519476","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519479","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519482","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519483","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519486","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519491","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519493","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519498","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519499","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519502","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519503","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519504","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519506","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519508","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519510","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519511","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519512","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519513","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519515","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519517","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519519","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519520","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519524","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519528","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519529","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519530","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519533","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519534","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519535","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519536","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519542","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519545","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519546","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519547","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519550","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519552","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519556","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519559","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519560","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519563","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519568","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519570","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519573","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519574","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519576","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519580","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519582","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519583","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519585","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519587","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519588","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519589","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519590","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519591","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519593","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519595","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519600","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519602","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519610","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519612","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519618","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519620","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519622","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519629","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519630","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519632","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519633","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519637","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519639","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519640","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519642","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519643","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519645","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519646","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519647","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519650","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519651","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519653","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519654","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519655","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519658","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519660","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519661","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519664","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519669","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519670","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519672","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519675","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519677","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519683","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519685","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519686","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519687","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519688","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519700","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519702","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519707","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519708","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519709","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519712","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519715","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519716","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519720","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519724","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519725","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519728","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519732","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519734","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519745","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519747","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519748","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519749","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519755","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519756","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519757","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519763","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519773","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519774","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519775","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519776","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519780","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519782","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519786","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519787","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519788","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519800","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519809","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519810","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519811","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519812","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519813","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519814","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519815","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519816","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519817","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519818","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519819","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519820","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519827","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519830","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519831","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519833","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519835","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519838","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519842","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519845","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519846","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519847","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519848","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519852","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519853","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519854","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519860","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519861","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519871","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519881","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519882","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519884","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519886","03/15/13 00:00:00","005","CONTADO"
"S3-13-005-2519893","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519894","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519903","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519905","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519907","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519909","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519912","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519914","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519923","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519929","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519937","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519939","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519948","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519955","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519959","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519960","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519961","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519963","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519969","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519970","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519974","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519976","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519977","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519978","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519989","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519994","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519996","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519997","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519998","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2519999","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520001","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520002","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520003","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520004","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520006","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520007","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520014","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520016","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520020","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520021","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520028","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520030","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520031","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520032","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520033","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520036","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520040","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520044","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520045","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520046","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520048","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520051","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520052","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520053","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520058","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520059","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520060","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520062","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520065","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520067","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520068","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520071","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520072","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520073","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520074","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520076","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520078","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520079","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520080","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520081","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520082","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520084","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520085","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520086","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520087","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520091","03/16/13 00:00:00","005","CONTADO"
"S3-13-005-2520094","03/16/13 00:00:00","005","CONTADO"
